title,brand,mpn,upc,product_type,primary_category,smart_home_ecosystem,brand_tier,condition,condition_score,price,wasPrice,discount_pct,savings_usd,has_discount,price_tier,log_price,price_per_channel,sold,available,sell_through_rate,demand_tier,revenue_proxy_usd,log_sold,log_revenue_proxy,sqrt_available,resolution_class,has_night_vision,has_color_night,has_wide_angle,has_solar_power,is_battery_powered,is_wired,has_wifi,has_poe,has_cellular_4g5g,has_pan_tilt_zoom,has_motion_detect,has_ai_detection,has_two_way_audio,has_voice_control,has_floodlight,has_local_storage,has_cloud_storage,is_doorbell_camera,is_outdoor,is_indoor,is_nvr_dvr_system,is_complete_system,is_refurb_product,channel_count,pack_quantity,tech_richness_score,commercial_value_score,seller,seller_city,seller_state,seller_country,ships_to_count,excluded_country_count,global_reach_score,is_us_only_shipping,days_since_update,listing_freshness_score
"ANNKE Wireless 5MP Security Camera System 2-Way Audio 4CH 7"" Monitor NVR w/64GB",Annke,AU-N44WET0-52CN-S2-V2-OP,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,146.99,174.99,16.0,28.0,1,Mid-Range ($75–$200),4.997145,36.75,1.0,10.0,0.0909,Low Demand,146.99,0.693147,4.997145,3.1623,5MP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.0,1,2,37.36,Seller_14,Flanders,New Jersey,United States,162,60,0.7297,0,13.0,96.4
Lorex 4K Dual-Lens IP Camera with Smart Lighting & Motion Detection E872SB,Lorex,,,Camera,Security Cameras,Lorex,Prosumer,New,5,223.99,,0.0,0.0,0,Premium ($200–$500),5.416056,,13.0,1.0,0.9286,Medium Demand,2911.87,2.639057,7.976894,1.0,4K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,65.25,Seller_330,Plano,Texas,United States,4,215,0.0183,0,23.0,93.7
BNC Male to RG59 RG6 Twist On Connector CCTV Security Coax Cable Camera Lot,Electro-Store4U,,,Bnc Connector,Accessories,Other/Generic,Other Brand,New,5,6.75,,0.0,0.0,0,Budget (<$25),2.047693,,41.0,10.0,0.8039,Medium Demand,276.75,3.73767,5.626721,3.1623,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,46.86,Seller_112,Deer Park,NY,United States,168,11,0.9385,0,186.0,49.0
ANNKE 6MP POE Security Camera Dual Lens Outdoor Color Night Two-Way Audio FCD600,Annke,AN-I51HD0102,,Turret Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,79.79,,0.0,0.0,0,Mid-Range ($75–$200),4.391853,,375.0,10.0,0.974,High Demand,29921.25,5.929589,10.306358,3.1623,Unknown,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1,3,68.3,Seller_14,,,,0,0,,0,8.0,97.8
3 Lens 12MP Solar Battery Home Security Camera Outdoor Wifi Wireless PTZ CCTV US,Unknown,,,Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,58.98,,0.0,0.0,0,Value ($25–$75),4.094011,,11.0,10.0,0.5238,Medium Demand,648.78,2.484907,6.476634,3.1623,2K/2MP,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,3,50.38,Seller_401,Ontario,California,United States,1,28,0.0345,1,7.0,98.1
AXIS T94S01P Conduit Back Box,Axis,,,Conduit Back Box,IP/Smart Camera Systems,Other/Generic,Premium Enterprise,New,5,21.95,,0.0,0.0,0,Budget (<$25),3.133318,,1.0,1.0,0.5,Low Demand,21.95,0.693147,3.133318,1.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,20.0,Seller_402,Baton Rouge,LA,United States,168,11,0.9385,0,,
"ANNKE 7"" Monitor 4MP Wireless PT Security Camera System Solar Powered 2-Way Talk",Annke,AU-N44WET0-82BM-OP,,Dome Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,167.99,199.99,16.0,32.0,1,Mid-Range ($75–$200),5.12984,,24.0,10.0,0.7059,Medium Demand,4031.76,3.218876,8.302206,3.1623,4MP,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,3,62.62,Seller_14,Flanders,NJ,United States,162,60,0.7297,0,5.0,98.6
Wireless Mini Wifi Security Camera with Night Vision Motion Detection Rechargeab,Unknown,,,Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,9.98,,0.0,0.0,0,Budget (<$25),2.396075,,20.0,10.0,0.6667,Medium Demand,199.6,3.044522,5.301313,3.1623,Unknown,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,56.52,Seller_403,Shanghai,China,United States,1,19,0.05,1,2.0,99.5
Ring USB-C to Barrel Plug Adapter for USB-C Solar Panels and Barrel Plug Black,Ring,75RICMTB,0656081895105,Cable/Accessory,Accessories,Ring (Amazon),Premium Consumer,New,5,14.99,,0.0,0.0,0,Budget (<$25),2.771964,,16.0,1.0,0.9412,Medium Demand,239.84,2.833213,5.484133,1.0,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,66.42,Seller_163,Glendale,CA,United States,168,11,0.9385,0,15.0,95.9
LOT OF 10 Watch Guard 4RE-DVR NO KEY WGA00480-601 HDDs Removed MISSING PARTS,Watch Guard,"4RE DVR, WGA00480-601",,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,For Parts,1,199.99,,0.0,0.0,0,Mid-Range ($75–$200),5.303255,,,,,No Sales Data,0.0,0.0,0.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,0.0,Seller_404,Manhattan,KS,United States,167,11,0.9382,0,,
Network Video Recorder Model: HS-N608-Q1/8P,Nvr,,,Camera,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,84.22,,0.0,0.0,0,Mid-Range ($75–$200),4.445236,,,,,No Sales Data,0.0,0.0,0.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,22.2,Seller_405,Charlotte,NC,United States,168,11,0.9385,0,95.0,74.0
10 Rare Earth Magnets Door Window Alarm White Security System,Quick-Switch.C,QS 910 MDM,,Magnet,Sensors & Motion Detectors,Other/Generic,Other Brand,New,5,17.0,,0.0,0.0,0,Budget (<$25),2.890372,,833.0,10.0,0.9881,High Demand,14161.0,6.726233,9.558318,3.1623,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,64.18,Seller_406,Springville,Utah,United States,1,24,0.04,1,65.0,82.2
SANNCE 5IN1 8CH DVR 1080P Security Camera System CCTV Outdoor Night Vision AI,Sannce,DT81BC-51EE/T1GL,,Cctv Cameras,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,49.38,60.96,19.0,11.58,1,Value ($25–$75),3.919594,6.17,78.0,10.0,0.8864,Medium Demand,3851.64,4.369448,8.256514,3.1623,1080P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8.0,1,2,71.01,Seller_205,Flanders,NJ,United States,161,61,0.7252,0,2.0,99.5
ANNKE 4K Ultra HD 5MP/8MP 8CH DVR Video CCTV Home Security Camera System Outdoor,Annke,DT81DX-R1BG-R1BL-R1CC,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,182.24,,0.0,0.0,0,Mid-Range ($75–$200),5.210797,22.78,161.0,99.0,0.6192,Medium Demand,29340.64,5.087596,10.286763,9.9499,4K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8.0,1,1,53.87,Seller_29,Flanders,NJ,United States,161,61,0.7252,0,11.0,97.0
Paxvigo EBF810 -4K UHD Dual-Lens Panoramic Outdoor PoE Bullet IP Security Camera,Paxvigo,,,Bullet Camera,Security Camera Brackets & Mounts,Other/Generic,Other Brand,New,5,89.99,,0.0,0.0,0,Mid-Range ($75–$200),4.51075,,4.0,10.0,0.2857,Low Demand,359.96,1.609438,5.888767,3.1623,4K,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,36.9,Seller_354,Houston,Texas,United States,1,11,0.0833,1,55.0,84.9
eufy PoE Bullet-PTZ Cam S4 NVR Wired Add On Cam NVR 4K UHD Triple|Refurb,Eufy,,194644308117,Camera,Security Cameras,Eufy (Anker),Premium Consumer,Certified Refurbished,3,199.99,263.99,24.24,64.0,1,Mid-Range ($75–$200),5.303255,,27.0,121.0,0.1824,Medium Demand,5399.73,3.332205,8.594289,11.0,4K,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,,1,2,44.42,Seller_4,Ontario,California,United States,162,24,0.871,0,2.0,99.5
ANNKE 4MP Wireless PT Security IP Camera System Wifi Solar Battery Two Way Audio,Annke,AU-N98WHR-I81BM,,Pt Dome,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,117.59,,0.0,0.0,0,Mid-Range ($75–$200),4.775672,,13.0,20.0,0.3939,Medium Demand,1528.67,2.639057,7.332807,4.4721,4MP,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,3,45.43,Seller_29,Flanders,New Jersey,United States,162,60,0.7297,0,4.0,98.9
Logitech Circle 2 Indoor/Outdoor 1080p Wi-Fi Home Wired Security Camera White,Logitech,961-000415,,Camera,Security Cameras,Other/Generic,Other Brand,Used,2,88.88,,0.0,0.0,0,Mid-Range ($75–$200),4.498475,,20.0,10.0,0.6667,Medium Demand,1777.6,3.044522,7.483582,3.1623,1080P,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,56.25,Seller_407,San Jose,California,United States,162,59,0.733,0,5.0,98.6
ANNKE 8CH 3K 5MP Lite DVR 1080P CCTV Security Camera System Outdoor Color Night,Annke,AU-DW81KN0-58EP,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,159.59,189.99,16.0,30.4,1,Mid-Range ($75–$200),5.078855,19.95,718.0,10.0,0.9863,High Demand,114585.62,6.577861,11.649086,3.1623,5MP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8.0,1,3,73.77,Seller_14,Flanders,New Jersey,United States,161,61,0.7252,0,6.0,98.4
ANNKE 8MP/5MP/1080P IR Night Vision Home Outdoor Security Camera for CCTV System,Annke,ANNKE Cam,,Bullet/ Dome For Option!,Security Cameras,Other/Generic,Other Brand,New,5,53.99,,0.0,0.0,0,Value ($25–$75),4.007151,,319.0,100.0,0.7613,High Demand,17222.81,5.768321,9.754048,10.0,8MP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,1,59.79,Seller_29,Flanders,New Jersey,United States,162,60,0.7297,0,8.0,97.8
"Genuine Battery A-4a For Arlo Ultra, Arlo Pro 3, 4, 5, 5s Security Camera",Unknown,"A-4a, VMS4340P-100NAS, VMS4440P-100NAS, VMS4640P-100NAS, VMC4040B-100NAS, VMC4240B-100NAS, VCS4440B-100NAS, VMS5440-100NAS, VMS5340-100NAS, VMS5240(B)-100NAS, 308-10069-01, VMS5140-100NAS, VMS5440B-100NAS, VMC5040(B)-100NAS, VMS4240P, 308-50012-01, VMC4040P, VMC4041P",,Battery Replacement,Accessories,Arlo,Generic/Unknown,New,5,21.9,,0.0,0.0,0,Budget (<$25),3.131137,,133.0,10.0,0.9301,Medium Demand,2912.7,4.89784,7.977179,3.1623,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,66.87,Seller_61,Perth Amboy,New Jersey,United States,1,14,0.0667,1,4.0,98.9
ANNKE UHD 4K C800 POE Security IP Camera Outdoor AI Detection Color Night Vision,Annke,AN-I91DL0104-V3,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,49.49,89.99,45.01,40.5,1,Value ($25–$75),3.921775,,11.0,10.0,0.5238,Medium Demand,544.39,2.484907,6.301501,3.1623,4K,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,1,3,63.64,Seller_14,Flanders,New Jersey,United States,162,60,0.7297,0,10.0,97.3
Security Camera Wireless System Audio Home CCTV 5MP HD 10CH NVR Outdoor Wifi IR,Jennov,P31-V18/V80-1,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,206.99,229.99,10.0,23.0,1,Premium ($200–$500),5.33749,20.7,1.0,10.0,0.0909,Low Demand,206.99,0.693147,5.33749,3.1623,5MP,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,10.0,1,3,36.22,Seller_408,Grand Prairie,Texas,United States,168,12,0.9333,0,5.0,98.6
ANNKE 5MP Lite 8CH DVR 5in1 Video Recorder DVR for Smart Security Camera System,Annke,AU-DW81KN000,,DVR,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,49.98,59.5,16.0,9.52,1,Value ($25–$75),3.931433,6.25,1122.0,10.0,0.9912,High Demand,56077.56,7.023759,10.934509,3.1623,5MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.0,1,1,73.55,Seller_117,Flanders,New Jersey,United States,162,60,0.7297,0,11.0,97.0
RG59 Black 1000ft Bulk Siamese Cable 20AWG+18/2 CCTV Security Camera Wire Ntwork,Unknown,rg59,854109004816,Coaxial Video Cable,Accessories,Other/Generic,Generic/Unknown,New,5,107.5,,0.0,0.0,0,Mid-Range ($75–$200),4.68675,,120.0,9.0,0.9302,Medium Demand,12900.0,4.795791,9.46506,3.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,66.31,Seller_409,San Dimas,California,United States,1,28,0.0345,1,11.0,97.0
3X Blink XT/2 In/Outdoor Camera Wall Mount Bracket Protective Adjustable Holder,Linkpal,BLINK MOUNT,,Fake Camera,Security Cameras,Blink (Amazon),Other Brand,New,5,9.98,,0.0,0.0,0,Budget (<$25),2.396075,,2107.0,10.0,0.9953,Viral (Top 5%),21027.86,7.653495,9.953651,3.1623,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,68.91,Seller_72,Pomona,California,United States,169,11,0.9389,0,11.0,97.0
Blink Outdoor 2K+ Wireless Smart Security Camera System (5 Cameras) Sync Module,Blink,,,Camera,Security Cameras,Blink (Amazon),Premium Consumer,New,5,189.99,,0.0,0.0,0,Mid-Range ($75–$200),5.252221,,9.0,10.0,0.4737,Low Demand,1709.91,2.302585,7.444781,3.1623,2K/2MP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,1,48.2,Seller_410,Homestead,Florida,United States,162,19,0.895,0,9.0,97.5
Solar Alarm LED Light Solar Strobe Light Wireless Motion Sensor Detector Outdoor,Unbranded/Generic,,,Solar Alarm,Sensors & Motion Detectors,Other/Generic,Other Brand,New,5,13.8,17.04,19.01,3.24,1,Budget (<$25),2.694627,,1812.0,10.0,0.9945,Viral (Top 5%),25005.6,7.502738,10.126895,3.1623,Unknown,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,74.73,Seller_186,Alameda,California,United States,1,48,0.0204,1,9.0,97.5
1080P Mini Camera WiFi HD IP Night Vision Camcorder Home Security Video Audio,Unknown,,,Spy Hidden Camera,Surveillance Dvrs & Nvrs,Other/Generic,Generic/Unknown,New,5,18.99,,0.0,0.0,0,Budget (<$25),2.995232,,808.0,10.0,0.9878,High Demand,15343.92,6.695799,9.63854,3.1623,1080P,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,69.27,Seller_411,Princeton Junction,New Jersey,United States,162,58,0.7364,0,3.0,99.2
Tyco Exacq EXG100-00151 Rev A1 BNC Pane,Tyco,,,Bnc Pane,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,150.0,,0.0,0.0,0,Mid-Range ($75–$200),5.01728,,,,,No Sales Data,0.0,0.0,0.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,19.65,Seller_390,Massillon,Ohio,United States,168,11,0.9385,0,126.0,65.5
16 Channel Security Recorder DVR for 5MP Hybrid AHD/TVI/CVI/CVBS/IP Analog Cam,Kerui,,,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,New,5,179.04,,0.0,0.0,0,Mid-Range ($75–$200),5.193179,11.19,4.0,4.0,0.5,Low Demand,716.16,1.609438,6.575299,2.0,5MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.0,1,1,49.67,Seller_40,NJ,United States,United States,1,28,0.0345,1,4.0,98.9
Google Nest Cam Security Camera Outdoor Wired Cam NC2100ES 1080P Night Vision,Google Nest,,,Camera,Security Cameras,Google Nest,Premium Consumer,Open Box,4,164.28,328.56,50.0,164.28,1,Mid-Range ($75–$200),5.107641,,2.0,8.0,0.2,Low Demand,328.56,1.098612,5.797758,2.8284,1080P,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,51.35,Seller_412,Walnut,California,United States,1,15,0.0625,1,20.0,94.5
SANNCE 8CH 5IN1 5MP Lite DVR Digital Video Recorder For CCTV Security System,Sannce,DT81BF,,DVR,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,51.99,,0.0,0.0,0,Value ($25–$75),3.970103,6.5,414.0,100.0,0.8054,High Demand,21523.86,6.028279,9.976964,10.0,5MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.0,1,1,61.65,Seller_29,Flanders,New Jersey,United States,162,60,0.7297,0,7.0,98.1
DC 12V 5A Power Supply Adapter +8 Split Power Cable for CCTV Security Camera DVR,Unbranded/Generic,,,Cable/Accessory,Accessories,Other/Generic,Other Brand,New,5,11.99,,0.0,0.0,0,Budget (<$25),2.56418,,3051.0,10.0,0.9967,Viral (Top 5%),36581.49,8.023552,10.507325,3.1623,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,69.63,Seller_413,Bordentown,New Jersey,United States,162,59,0.733,0,3.0,99.2
Lorex 4K+ 12MP 16Ch (Wired + WiFi) 2TB Wired NVR System with 3 Bullet Cameras,Lorex,AZN4KPL2-83WB,695529059501,Other,IP/Smart Camera Systems,Lorex,Prosumer,New,5,934.99,,0.0,0.0,0,High-End ($500–$1.5K),6.841605,58.44,1.0,10.0,0.0909,Low Demand,934.99,0.693147,6.841605,3.1623,4K,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.0,1,2,33.49,Seller_127,Columbia,Maryland,United States,1,27,0.0357,1,2.0,99.5
Arlo Ultra 2 Outdoor Camera 4K HDR 3 Camera and 3 Black Solar Panels Kit,Arlo,VMS5340BUN-CR,659680647939,Other,Security Cameras,Arlo,Premium Consumer,Open Box,4,299.99,399.99,25.0,100.0,1,Premium ($200–$500),5.707077,,1.0,10.0,0.0909,Low Demand,299.99,0.693147,5.707077,3.1623,4K,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,1,40.9,Seller_414,Opa-Locka,Florida,United States,162,60,0.7297,0,3.0,99.2
JENNOV 8MP PTZ Outdoor PoE Security Camera Night Vision IP66 20X Optical Zoom,Jennov,P87HM85-30X-EAS,,Dome Camera,Uncategorized,Other/Generic,Other Brand,New,5,161.99,179.99,10.0,18.0,1,Mid-Range ($75–$200),5.093689,,1.0,10.0,0.0909,Low Demand,161.99,0.693147,5.093689,3.1623,8MP,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,35.74,Seller_240,Grand Prairie,Texas,United States,168,51,0.7671,0,11.0,97.0
LTD8416M-ST 34CH of 16CH TVI/AHD/CVI/CVBS Upto 8MP+18Ch IP Upto 12MP 4 SATA DVR,Lts,"LTD8416M-ST, LTD8416K-ST, LTD8416M-ST(S), LTD8416T-ST, Platinum",,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,783.99,,0.0,0.0,0,High-End ($500–$1.5K),6.665671,23.06,,,,No Sales Data,0.0,0.0,0.0,0.0,8MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34.0,1,1,0.0,Seller_415,Torrington,Connecticut,United States,167,11,0.9382,0,,
ANNKE 4pcs 1080P Video HD Security Camera CCTV Outdoor Color Night Vision IP67,Annke,AU-KC51EF0403,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,67.19,,0.0,0.0,0,Value ($25–$75),4.222298,,74.0,10.0,0.881,Medium Demand,4972.06,4.317488,8.511791,3.1623,1080P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,4,2,64.58,Seller_14,Hebron,Kentucky,United States,162,60,0.7297,0,8.0,97.8
"AOSU 2K Solar Security Cameras Wireless Outdoor, 4 Solar Camera for Home",Aosu,,,Camera,Security Cameras,Other/Generic,Other Brand,Open Box,4,159.99,,0.0,0.0,0,Mid-Range ($75–$200),5.081342,,6.0,1.0,0.8571,Low Demand,959.94,1.94591,6.867912,1.0,2K/2MP,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,61.82,Seller_309,Temple City,California,United States,162,20,0.8901,0,30.0,91.8
ANNKE 16CH 5MP Lite DVR 1080P Outdoor Security Camera System AI Human Detection,Annke,AU-DW61LN-51EF,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,134.39,159.99,16.0,25.6,1,Mid-Range ($75–$200),4.90816,8.4,299.0,10.0,0.9676,High Demand,40182.61,5.703782,10.601214,3.1623,5MP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,16.0,1,2,73.08,Seller_14,Flanders,New Jersey,United States,161,61,0.7252,0,5.0,98.6
2 Pack Lorex H20 4K IP Wired Dual Lens Security Camera with Smart Lighting,Lorex,E871AB_K4,196271032298,Camera,IP/Smart Camera Systems,Lorex,Prosumer,New,5,399.98,499.98,20.0,100.0,1,Premium ($200–$500),5.993912,,36.0,1.0,0.973,Medium Demand,14399.28,3.610918,9.575003,1.0,4K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,0,74.5,Seller_330,,,,0,0,,0,5.0,98.6
Wireless WIFI IP Mini Smallest DIY Buttons Camera HD 1080P -Micro Video Recorder,Unknown,,,Spy Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,32.99,,0.0,0.0,0,Value ($25–$75),3.526066,,130.0,10.0,0.9286,Medium Demand,4288.7,4.875197,8.363972,3.1623,1080P,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,66.99,Seller_416,Hebron,Kentucky,United States,1,48,0.0204,1,2.0,99.5
SANNCE 16CH 4K POE Security NVR 8MP Video Recorder For Camera System IP Network,Sannce,SU-N96PBK000-OP,,Video Recorder,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,113.39,125.99,10.0,12.6,1,Mid-Range ($75–$200),4.739614,7.09,69.0,10.0,0.8734,Medium Demand,7823.91,4.248495,8.965068,3.1623,4K,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.0,1,1,66.95,Seller_50,Flanders,New Jersey,United States,162,60,0.7297,0,12.0,96.7
Arlo Pro 2 HD 1080 Add-on Camera VMC4030P NO Battery FREE SHIPPING read,Arlo,,,Camera,Security Cameras,Arlo,Premium Consumer,Used,2,49.99,,0.0,0.0,0,Value ($25–$75),3.93163,,20.0,8.0,0.7143,Medium Demand,999.8,3.044522,6.908555,2.8284,720P,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,58.42,Seller_417,Woodbridge,Virginia,United States,1,11,0.0833,1,2.0,99.5
Ring Floodlight Cam Wired Pro w/ Bird’s Eye View and 3D Motion Detect,Ring,5B28S4,,Other,Security Cameras,Ring (Amazon),Premium Consumer,Open Box,4,139.99,,0.0,0.0,0,Mid-Range ($75–$200),4.948689,,1.0,1.0,0.5,Low Demand,139.99,0.693147,4.948689,1.0,Unknown,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,49.76,Seller_418,Columbus,Ohio,United States,208,13,0.9412,0,3.0,99.2
Ring Video Doorbell 1080p HD Camera WI-FI Night Vision Motion Detection Wireless,Unknown,,726084490314,Other,Security Cameras,Ring (Amazon),Generic/Unknown,New,5,12.99,,0.0,0.0,0,Budget (<$25),2.638343,,6.0,1.0,0.8571,Low Demand,77.94,1.94591,4.368688,1.0,1080P,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,64.13,Seller_419,Rockville,Maryland,United States,43,173,0.1991,0,2.0,99.5
Arlo Ultra 3 UHD 4K Wire-Free Add-on Security Camera - VMC5050-100NAS Mag Mount,Arlo,VMC5040100NAR,,Camera,Uncategorized,Arlo,Premium Consumer,New,5,119.0,139.0,14.39,20.0,1,Mid-Range ($75–$200),4.787492,,48.0,4.0,0.9231,Medium Demand,5712.0,3.89182,8.6505,2.0,4K,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,69.26,Seller_420,Palm Beach Gardens,Florida,United States,162,58,0.7364,0,24.0,93.4
Lorex 1080p Wi-Fi Floodlight Camera - Open Box,Lorex,V261LCD-E-R,695529050584,Other,Security Cameras,Lorex,Prosumer,Open Box,4,109.99,,0.0,0.0,0,Mid-Range ($75–$200),4.70944,,10.0,5.0,0.6667,Low Demand,1099.9,2.397895,7.003883,2.2361,1080P,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,1,56.52,Seller_127,Columbia,Maryland,United States,1,27,0.0357,1,2.0,99.5
Bosch DVR-16L-200A Security DVR,Bosch,,,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Premium Enterprise,For Parts,1,161.99,,0.0,0.0,0,Mid-Range ($75–$200),5.093689,,,,,No Sales Data,0.0,0.0,0.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,0.0,Seller_421,Medina,Ohio,United States,206,13,0.9406,0,472.0,0.0
Sibell Network Video Recorder NVR-SB32-16P L-439S,Sibell,,,Nvr-Sb32-16P,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,200.0,,0.0,0.0,0,Premium ($200–$500),5.303305,,,,,No Sales Data,0.0,0.0,0.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,21.63,Seller_422,Erie,Pennsylvania,United States,167,11,0.9382,0,102.0,72.1
